,price_SPY,dividend_SPY,price_change_SPY,dividend_yield_SPY,return_SPY,price_TLT,dividend_TLT,price_change_TLT,dividend_yield_TLT,return_TLT,price_IEF,dividend_IEF,price_change_IEF,dividend_yield_IEF,return_IEF,price_GLD,dividend_GLD,price_change_GLD,dividend_yield_GLD,return_GLD,price_DJP,dividend_DJP,price_change_DJP,dividend_yield_DJP,return_DJP,quantity_SPY,value_SPY,required_amount_SPY,required_quantity_SPY,total_value
2008-08-26,101.0316162109375,0.0,0.0029129912837466687,0.0,0.0029129912837466687,66.91523742675781,0.0,0.000850710905611729,0.0,0.000850710905611729,68.47167205810547,0.0,0.00033572206493137635,0.0,0.00033572206493137635,81.2300033569336,0.0,0.003706944898387965,0.0,0.003706944898387965,59.220001220703125,0.0,0.0020305033786858218,0.0,0.0020305033786858218,98.81317923524757,9983.255201078111,9983.255201078111,98.81317923524757,9983.255201078111
2008-08-27,102.01506042480469,0.0,0.00973402436534232,0.0,0.00973402436534232,67.02903747558594,0.0,0.0017006597182396277,0.0,0.0017006597182396277,68.57111358642578,0.0,0.0014523017378036407,0.0,0.0014523017378036407,81.36000061035156,0.0,0.001600360064577977,0.0,0.001600360064577977,59.68000030517578,0.0,0.007767630445637996,0.0,0.007767630445637996,98.81317923524757,10080.432450450837,10080.432450450837,98.81317923524757,10080.432450450837
2008-08-28,103.25225830078125,0.0,0.01212760028592541,0.0,0.01212760028592541,67.03614044189453,0.0,0.00010596849628319305,0.0,0.00010596849628319305,68.47167205810547,0.0,-0.0014501956161901974,0.0,-0.0014501956161901974,82.18000030517578,0.0,0.01007865890698989,0.0,0.01007865890698989,58.59000015258789,0.0,-0.018264077530397715,0.0,-0.018264077530397715,98.81317923524757,10202.683905919177,10202.683905919177,98.81317923524757,10202.683905919177
2008-08-29,102.14195251464844,0.0,-0.010753331737291538,0.0,-0.010753331737291538,66.73748016357422,0.0,-0.0044552129098062165,0.0,-0.0044552129098062165,68.38749694824219,0.0,-0.0012293421108783287,0.0,-0.0012293421108783287,81.70999908447266,0.0,-0.005719167911386824,0.0,-0.005719167911386824,58.16999816894531,0.0,-0.007168492619026301,0.0,-0.007168492619026301,98.81317923524757,10092.971061268103,10092.971061268103,98.81317923524757,10092.971061268103
2008-09-02,101.50745391845703,0.0,-0.00621192938425974,0.0,-0.00621192938425974,67.3583984375,0.34,0.009303891492515204,0.005047625951431678,0.014351517443946882,68.75981140136719,0.295,0.005444188919602855,0.004290296817104625,0.00973448573670748,79.19999694824219,0.0,-0.030718420809619618,0.0,-0.030718420809619618,56.27000045776367,0.0,-0.032662846329535866,0.0,-0.032662846329535866,98.81317923524757,10030.274237758129,10030.274237758129,98.81317923524757,10030.274237758129
2008-09-03,101.42024230957031,0.0,-0.0008591645787586755,0.0,-0.0008591645787586755,67.64393615722656,0.0,0.004239081188836424,0.0,0.004239081188836424,68.92868041992188,0.0,0.002455926145128018,0.0,0.002455926145128018,78.88999938964844,0.0,-0.003914110739124621,0.0,-0.003914110739124621,55.939998626708984,0.0,-0.005864613974943644,0.0,-0.005864613974943644,98.81317923524757,10021.65658141781,10021.65658141781,98.81317923524757,10021.65658141781
2008-09-04,98.36685180664062,0.0,-0.030106322302106747,0.0,-0.030106322302106747,68.1864242553711,0.0,0.008019759478271826,0.0,0.008019759478271826,69.2741470336914,0.0,0.005011942948347503,0.0,0.005011942948347503,78.38999938964844,0.0,-0.0063379389513039674,0.0,-0.0063379389513039674,55.61000061035156,0.0,-0.0058991423750207606,0.0,-0.0058991423750207606,98.81317923524757,9719.941358376616,9719.941358376616,98.81317923524757,9719.941358376616
2008-09-05,98.67613220214844,0.0,0.003144152626900709,0.0,0.003144152626900709,68.15072631835938,0.0,-0.0005235343750835675,0.0,-0.0005235343750835675,69.12064361572266,0.0,-0.002215883190796908,0.0,-0.002215883190796908,78.9800033569336,0.0,0.007526520881221854,0.0,0.007526520881221854,54.79999923706055,0.0,-0.014565750124092558,0.0,-0.014565750124092558,98.81317923524757,9750.502337531878,9750.502337531878,98.81317923524757,9750.502337531878
2008-09-08,100.71437072753906,0.0,0.020655841285054377,0.0,0.020655841285054377,68.43624114990234,0.0,0.004189461315631693,0.0,0.004189461315631693,69.1282730102539,0.0,0.00011037794401436152,0.0,0.00011037794401436152,78.86000061035156,0.0,-0.0015194067039945303,0.0,-0.0015194067039945303,54.619998931884766,0.0,-0.0032846771474779324,0.0,-0.0032846771474779324,98.81317923524757,9951.90716626549,9951.90716626549,98.81317923524757,9951.90716626549
2008-09-09,97.7244644165039,0.0,-0.02968698795848812,0.0,-0.02968698795848812,69.11434936523438,0.0,0.009908612804240713,0.0,0.009908612804240713,69.44300842285156,0.0,0.004552918782608328,0.0,0.004552918782608328,76.48999786376953,0.0,-0.03005329353587316,0.0,-0.03005329353587316,53.439998626708984,0.0,-0.021603814138614896,0.0,-0.021603814138614896,98.81317923524757,9656.465018056575,9656.465018056575,98.81317923524759,9656.465018056575
2008-09-10,98.12097930908203,0.0,0.004057478288017613,0.0,0.004057478288017613,68.68608856201172,0.0,-0.006196409387571822,0.0,-0.006196409387571822,69.26649475097656,0.0,-0.0025418494371697298,0.0,-0.0025418494371697298,74.22000122070312,0.0,-0.029677038913105025,0.0,-0.029677038913105025,53.349998474121094,0.0,-0.001684134635117851,0.0,-0.001684134635117851,98.81317923524759,9695.645915206343,9695.645915206343,98.81317923524759,9695.645915206343
2008-09-11,99.54061126708984,0.0,0.0144681796696704,0.0,0.0144681796696704,68.6503677368164,0.0,-0.000520059097018799,0.0,-0.000520059097018799,69.14362335205078,0.0,-0.001773893703839402,0.0,-0.001773893703839402,73.08000183105469,0.0,-0.015359732833451378,0.0,-0.015359732833451378,52.810001373291016,0.0,-0.010121782873002694,0.0,-0.010121782873002694,98.81317923524759,9835.924262321054,9835.924262321054,98.81317923524759,9835.924262321054
2008-09-12,100.00060272216797,0.0,0.004621143563644292,0.0,0.004621143563644292,67.7653579711914,0.0,-0.012891551710514482,0.0,-0.012891551710514482,68.7981948852539,0.0,-0.004995810894058872,0.0,-0.004995810894058872,75.55000305175781,0.0,0.03379859275884045,0.0,0.03379859275884045,53.709999084472656,0.0,0.01704218306717986,0.0,0.01704218306717986,98.81317923524759,9881.377480418372,9881.377480418372,98.8131792352476,9881.377480418372
2008-09-15,95.2420654296875,0.0,-0.047585086118941966,0.0,-0.047585086118941966,69.9637222290039,0.0,0.03244082704834339,0.0,0.03244082704834339,70.11854553222656,0.0,0.01919164665838724,0.0,0.01919164665838724,77.55999755859375,0.0,0.026604823635267394,0.0,0.026604823635267394,52.75,0.0,-0.017873749782844173,0.0,-0.017873749782844173,98.8131792352476,9411.171282038891,9411.171282038891,98.81317923524762,9411.171282038891
2008-09-16,96.83617401123047,0.0,0.016737442372244837,0.0,0.016737442372244837,69.94942474365234,0.0,-0.00020435569886867455,0.0,-0.00020435569886867455,69.9189682006836,0.0,-0.0028462845318324437,0.0,-0.0028462845318324437,76.79000091552734,0.0,-0.009927754864673677,0.0,-0.009927754864673677,51.20000076293945,0.0,-0.029383871792617033,0.0,-0.029383871792617033,98.81317923524762,9568.690219027343,9568.690219027343,98.81317923524762,9568.690219027343
2008-09-17,92.48212432861328,0.0,-0.044963049470668204,0.0,-0.044963049470668204,70.29920196533203,0.0,0.005000430281757673,0.0,0.005000430281757673,70.54846954345703,0.0,0.009003298517887393,0.0,0.009003298517887393,85.45999908447266,0.0,0.11290530102327678,0.0,0.11290530102327678,53.209999084472656,0.0,0.03925777913245887,0.0,0.03925777913245887,98.81317923524762,9138.452727339718,9138.452727339718,98.81317923524762,9138.452727339718
2008-09-18,95.2261962890625,0.0,0.029671376824118134,0.0,0.029671376824118134,69.27135467529297,0.0,-0.01462103781129609,0.0,-0.01462103781129609,69.71941375732422,0.0,-0.011751577199305863,0.0,-0.011751577199305863,82.80000305175781,0.0,-0.031125626740126422,0.0,-0.031125626740126422,52.33000183105469,0.0,-0.0165381933576233,0.0,-0.0165381933576233,98.81317923524762,9409.603201802005,9409.603201802005,98.81317923524763,9409.603201802005
2008-09-19,99.00801086425781,0.691,0.03971401486745818,0.006979233235453809,0.04669324810291199,67.07293701171875,0.0,-0.03173631689288048,0.0,-0.03173631689288048,68.47577667236328,0.0,-0.017837744437865233,0.0,-0.017837744437865233,85.9800033569336,0.0,0.03840579937162536,0.0,0.03840579937162536,53.900001525878906,0.0,0.030001904068203578,0.0,0.030001904068203578,98.81317923524763,9783.296323255252,9851.576230106808,99.50281945986713,9851.576230106808
2008-09-22,96.76651000976562,0.0,-0.022639590826295186,0.0,-0.022639590826295186,67.0657958984375,0.0,-0.00010646787809520664,0.0,-0.00010646787809520664,68.32991027832031,0.0,-0.002130189698189122,0.0,-0.002130189698189122,89.18000030517578,0.0,0.037217920717656394,0.0,0.037217920717656394,55.630001068115234,0.0,0.03209646555215229,0.0,0.03209646555215229,99.50281945986713,9628.540575263134,9628.540575263134,99.50281945986713,9628.540575263134
2008-09-23,94.5649185180664,0.0,-0.022751585145284636,0.0,-0.022751585145284636,66.80885314941406,0.0,-0.0038312040523986735,0.0,-0.0038312040523986735,68.32991027832031,0.0,0.0,0.0,0.0,88.31999969482422,0.0,-0.009643424617723939,0.0,-0.009643424617723939,55.150001525878906,0.0,-0.008628429498834689,0.0,-0.008628429498834689,99.50281945986713,9409.476014540207,9409.476014540207,99.50281945986713,9409.476014540207
2008-09-24,94.86805725097656,0.0,0.0032056151230357433,0.0,0.0032056151230357433,67.10147857666016,0.0,0.0043800396721622725,0.0,0.0043800396721622725,68.50646209716797,0.0,0.002583814586153199,0.0,0.002583814586153199,86.70999908447266,0.0,-0.01822917364033816,0.0,-0.01822917364033816,54.59000015258789,0.0,-0.010154149733400009,0.0,-0.010154149733400009,99.50281945986713,9439.63917315226,9439.63917315226,99.50281945986713,9439.63917315226
2008-09-25,96.35173797607422,0.0,0.015639412970927857,0.0,0.015639412970927857,66.96588897705078,0.0,-0.002020664856951959,0.0,-0.002020664856951959,68.29915618896484,0.0,-0.0030260781517090773,0.0,-0.0030260781517090773,86.44999694824219,0.0,-0.002998525417780007,0.0,-0.002998525417780007,54.869998931884766,0.0,0.00512912215633321,0.0,0.00512912215633321,99.50281945986713,9587.269588477737,9587.269588477737,99.50281945986713,9587.269588477737
2008-09-26,96.39959716796875,0.0,0.0004967133224562659,0.0,0.0004967133224562659,67.45126342773438,0.0,0.007248084929476928,0.0,0.007248084929476928,68.25310516357422,0.0,-0.0006742546754635592,0.0,-0.0006742546754635592,86.63999938964844,0.0,0.002197830516061261,0.0,0.002197830516061261,54.290000915527344,0.0,-0.01057040327406289,0.0,-0.01057040327406289,99.50281945986713,9592.031713008313,9592.031713008313,99.50281945986713,9592.031713008313
2008-09-29,88.84555053710938,0.0,-0.07836180702806295,0.0,-0.07836180702806295,69.41411590576172,0.0,0.02910030707030864,0.0,0.02910030707030864,69.20503234863281,0.0,0.01394701651708341,0.0,0.01394701651708341,89.56999969482422,0.0,0.033818101636850395,0.0,0.033818101636850395,50.77000045776367,0.0,-0.06483699389212805,0.0,-0.06483699389212805,99.50281945986713,8840.382774906495,8840.382774906495,99.50281945986713,8840.382774906495
2008-09-30,92.52288055419922,0.0,0.0413901427236234,0.0,0.0413901427236234,67.72249603271484,0.0,-0.024369969291886617,0.0,-0.024369969291886617,68.29151153564453,0.0,-0.01320020787485876,0.0,-0.01320020787485876,85.06999969482422,0.0,-0.05024003589742143,0.0,-0.05024003589742143,51.540000915527344,0.0,0.015166445751842117,0.0,0.015166445751842117,99.50281945986713,9206.287479691337,9206.287479691337,99.50281945986714,9206.287479691337
2008-10-01,92.57869720458984,0.0,0.0006032740232069234,0.0,0.0006032740232069234,68.57447814941406,0.29,0.012580489004534678,0.00422897859124981,0.01680946759578449,68.77298736572266,0.305,0.007050302727987123,0.004434880782160351,0.011485183510147474,85.97000122070312,0.0,0.010579540720671465,0.0,0.010579540720671465,51.18000030517578,0.0,-0.006984877841612613,0.0,-0.006984877841612613,99.50281945986714,9211.84139377801,9211.84139377801,99.50281945986714,9211.84139377801
2008-10-02,89.2204818725586,0.0,-0.03627416925742566,0.0,-0.03627416925742566,69.12574768066406,0.0,0.00803898981263651,0.0,0.00803898981263651,69.15811920166016,0.0,0.005600045173105972,0.0,0.005600045173105972,82.33000183105469,0.0,-0.0423403435845463,0.0,-0.0423403435845463,48.849998474121094,0.0,-0.04552563144121469,0.0,-0.04552563144121469,99.50281945986714,8877.689499887547,8877.689499887547,99.50281945986714,8877.689499887547
2008-10-03,88.01598358154297,0.0,-0.013500244178641818,0.0,-0.013500244178641818,69.73432159423828,0.0,0.008803867357581652,0.0,0.008803867357581652,69.42008209228516,0.0,0.003787883384467561,0.0,0.003787883384467561,82.58999633789062,0.0,0.0031579558004803943,0.0,0.0031579558004803943,48.09000015258789,0.0,-0.015557796218475306,0.0,-0.015557796218475306,99.50281945986714,8757.8385238969,8757.8385238969,99.50281945986714,8757.8385238969
2008-10-06,83.53300476074219,0.0,-0.050933689977428864,0.0,-0.050933689977428864,71.0015640258789,0.0,0.018172435074572002,0.0,0.018172435074572002,69.98236083984375,0.0,0.008099655468731815,0.0,0.008099655468731815,84.27999877929688,0.0,0.020462556197389237,0.0,0.020462556197389237,45.45000076293945,0.0,-0.05489705513145793,0.0,-0.05489705513145793,99.50281945986714,8311.769491648352,8311.769491648352,99.50281945986714,8311.769491648352
2008-10-07,79.79192352294922,0.0,-0.04478566583960786,0.0,-0.04478566583960786,70.78675842285156,0.0,-0.0030253643842134137,0.0,-0.0030253643842134137,69.92843627929688,0.0,-0.0007705450330588448,0.0,-0.0007705450330588448,87.2699966430664,0.0,0.03547695665728945,0.0,0.03547695665728945,46.47999954223633,0.0,0.022662238988051975,0.0,0.022662238988051975,99.50281945986714,7939.521360659543,7939.521360659543,99.50281945986714,7939.521360659543
2008-10-08,77.78173065185547,0.0,-0.025192936607369654,0.0,-0.025192936607369654,69.77009582519531,0.0,-0.0143623273661313,0.0,-0.0143623273661313,69.03488159179688,0.0,-0.012778130543790622,0.0,-0.012778130543790622,89.41999816894531,0.0,0.024636204979729737,0.0,0.024636204979729737,46.189998626708984,0.0,-0.006239262443705873,0.0,-0.006239262443705873,99.50281945986714,7739.501502327589,7739.501502327589,99.50281945986714,7739.501502327589
2008-10-09,72.34956359863281,0.0,-0.06983859844333606,0.0,-0.06983859844333606,69.18301391601562,0.0,-0.008414520608522436,0.0,-0.008414520608522436,68.34160614013672,0.0,-0.01004239357951675,0.0,-0.01004239357951675,89.9000015258789,0.0,0.005367964289450189,0.0,0.005367964289450189,45.369998931884766,0.0,-0.01775275425858236,0.0,-0.01775275425858236,99.50281945986714,7198.985564754937,7198.985564754937,99.50281945986714,7198.985564754937
2008-10-10,70.59464263916016,0.0,-0.024256137455206717,0.0,-0.024256137455206717,68.69617462158203,0.0,-0.00703697724161878,0.0,-0.00703697724161878,67.54051971435547,0.0,-0.011721796882247615,0.0,-0.011721796882247615,83.22000122070312,0.0,-0.07430478522575834,0.0,-0.07430478522575834,42.939998626708984,0.0,-0.053559628882160815,0.0,-0.053559628882160815,99.50281945986714,7024.365981358192,7024.365981358192,99.50281945986714,7024.365981358192
2008-10-13,80.84481811523438,0.0,0.14519763954989218,0.0,0.14519763954989218,67.81553649902344,0.0,-0.012819318214000286,0.0,-0.012819318214000286,67.07833099365234,0.0,-0.006843132428619558,0.0,-0.006843132428619558,81.98999786376953,0.0,-0.014780141058536755,0.0,-0.014780141058536755,44.41999816894531,0.0,0.03446668815950438,0.0,0.03446668815950438,99.50281945986714,8044.287341185963,8044.287341185963,99.50281945986714,8044.287341185963
2008-10-14,79.6483154296875,0.0,-0.01479999229933826,0.0,-0.01479999229933826,67.37885284423828,0.0,-0.006439286295279012,0.0,-0.006439286295279012,66.76246643066406,0.0,-0.004708891206881227,0.0,-0.004708891206881227,82.19999694824219,0.0,0.0025612768623506366,0.0,0.0025612768623506366,44.459999084472656,0.0,0.0009005159202215562,0.0,0.0009005159202215562,99.50281945986714,7925.231950482746,7925.231950482746,99.50281945986714,7925.231950482746
2008-10-15,71.80713653564453,0.0,-0.09844751708484101,0.0,-0.09844751708484101,68.02323150634766,0.0,0.0095635148849893,0.0,0.0095635148849893,67.30939483642578,0.0,0.008192153990142392,0.0,0.008192153990142392,83.30999755859375,0.0,0.013503657561574789,0.0,0.013503657561574789,42.2400016784668,0.0,-0.04993246630050374,0.0,-0.04993246630050374,99.50281945986714,7145.012542636267,7145.012542636267,99.50281945986714,7145.012542636267
2008-10-16,74.79840087890625,0.0,0.04165692280149447,0.0,0.04165692280149447,67.6723403930664,0.0,-0.005158401115485156,0.0,-0.005158401115485156,67.32481384277344,0.0,0.00022907658559589983,0.0,0.00022907658559589983,79.29000091552734,0.0,-0.04825347210266151,0.0,-0.04825347210266151,41.86000061035156,0.0,-0.008996237050552747,0.0,-0.008996237050552747,99.50281945986714,7442.651778540576,7442.651778540576,99.50281945986714,7442.651778540576
2008-10-17,74.35171508789062,0.0,-0.005971862844217468,0.0,-0.005971862844217468,67.20699310302734,0.0,-0.006876476967342171,0.0,-0.006876476967342171,67.74845886230469,0.0,0.0062925538943279236,0.0,0.0062925538943279236,77.20999908447266,0.0,-0.026232839034402877,0.0,-0.026232839034402877,42.060001373291016,0.0,0.0047778490211010105,0.0,0.0047778490211010105,99.50281945986714,7398.205282921861,7398.205282921861,99.50281945986714,7398.205282921861
2008-10-20,78.81873321533203,0.0,0.060079557306256914,0.0,0.060079557306256914,67.74398803710938,0.0,0.00799016455413848,0.0,0.00799016455413848,67.81783294677734,0.0,0.0010239950197783454,0.0,0.0010239950197783454,78.5,0.0,0.016707692408026054,0.0,0.016707692408026054,42.4900016784668,0.0,0.010223497173940777,0.0,0.010223497173940777,99.50281945986714,7842.686181180617,7842.686181180617,99.50281945986714,7842.686181180617
2008-10-21,76.46558380126953,0.0,-0.02985520469649927,0.0,-0.02985520469649927,68.1019287109375,0.0,0.005283726042701442,0.0,0.005283726042701442,68.53416442871094,0.0,0.010562582890192962,0.0,0.010562582890192962,76.02999877929688,0.0,-0.03146498370322448,0.0,-0.03146498370322448,41.720001220703125,0.0,-0.018121921095472504,0.0,-0.018121921095472504,99.50281945986714,7608.541179871064,7608.541179871064,99.50281945986714,7608.541179871064
2008-10-22,72.30168914794922,0.0,-0.05445449372546585,0.0,-0.05445449372546585,69.4837646484375,0.0,0.020290701947154544,0.0,0.020290701947154544,69.05797576904297,0.0,0.00764306889415578,0.0,0.00764306889415578,71.70999908447266,0.0,-0.05681967334189364,0.0,-0.05681967334189364,39.619998931884766,0.0,-0.05033562385842538,0.0,-0.05033562385842538,99.50281945986714,7194.221921931827,7194.221921931827,99.50281945986714,7194.221921931827
2008-10-23,73.1392593383789,0.0,0.011584379290444868,0.0,0.011584379290444868,69.99930572509766,0.0,0.0074195904506413335,0.0,0.0074195904506413335,69.1504135131836,0.0,0.0013385527610854098,0.0,0.0013385527610854098,70.6500015258789,0.0,-0.014781726009298946,0.0,-0.014781726009298946,39.63999938964844,0.0,0.0005048071252615749,0.0,0.0005048071252615749,99.50281945986714,7277.562517375118,7277.562517375118,99.50281945986714,7277.562517375118
2008-10-24,69.4300308227539,0.0,-0.05071460319914167,0.0,-0.05071460319914167,69.25462341308594,0.0,-0.0106384242571812,0.0,-0.0106384242571812,68.85770416259766,0.0,-0.004232937096321665,0.0,-0.004232937096321665,72.20999908447266,0.0,0.02208064437227697,0.0,0.02208064437227697,38.27000045776367,0.0,-0.03456102303176434,0.0,-0.03456102303176434,99.50281945986714,6908.483822049493,6908.483822049493,99.50281945986714,6908.483822049493
2008-10-27,66.96519470214844,0.0,-0.03550100858946592,0.0,-0.03550100858946592,69.30471801757812,0.0,0.0007233394973991114,0.0,0.0007233394973991114,68.8191909790039,0.0,-0.000559315534290894,0.0,-0.000559315534290894,72.18000030517578,0.0,-0.00041543802350396675,0.0,-0.00041543802350396675,38.540000915527344,0.0,0.0070551464471930725,0.0,0.0070551464471930725,99.50281945986714,6663.225678542727,6663.225678542727,99.50281945986714,6663.225678542727
2008-10-28,74.79044342041016,0.0,0.11685546130444768,0.0,0.11685546130444768,68.29527282714844,0.0,-0.014565317041960402,0.0,-0.014565317041960402,68.26457977294922,0.0,-0.00805896143452045,0.0,-0.00805896143452045,73.79000091552734,0.0,0.02230535610341522,0.0,0.02230535610341522,39.220001220703125,0.0,0.017644013726575203,0.0,0.017644013726575203,99.50281945986714,7441.85998898448,7441.85998898448,99.50281945986714,7441.85998898448
2008-10-29,74.24800872802734,0.0,-0.0072527273215067245,0.0,-0.0072527273215067245,67.95160675048828,0.0,-0.005032062431758022,0.0,-0.005032062431758022,68.36469268798828,0.0,0.0014665426107074442,0.0,0.0014665426107074442,74.0,0.0,0.0028459016379882573,0.0,0.0028459016379882573,41.31999969482422,0.0,0.053544069575718556,0.0,0.053544069575718556,99.50281945986714,7387.8862077195445,7387.8862077195445,99.50281945986714,7387.8862077195445
2008-10-30,76.81656646728516,0.0,0.03459429799210523,0.0,0.03459429799210523,67.33584594726562,0.0,-0.009061754867455418,0.0,-0.009061754867455418,67.84089660644531,0.0,-0.007661792380659671,0.0,-0.007661792380659671,72.70999908447266,0.0,-0.01743244480442352,0.0,-0.01743244480442352,39.86000061035156,0.0,-0.03533395680676965,0.0,-0.03533395680676965,99.50281945986714,7643.464944721159,7643.464944721159,99.50281945986714,7643.464944721159
2008-10-31,77.23931884765625,0.0,0.005503401151770282,0.0,0.005503401151770282,66.46238708496094,0.0,-0.012971677269618676,0.0,-0.012971677269618676,67.7022705078125,0.0,-0.0020434001548800262,0.0,-0.0020434001548800262,71.33999633789062,0.0,-0.01884201298077859,0.0,-0.01884201298077859,40.45000076293945,0.0,0.014801809923572051,0.0,0.014801809923572051,99.50281945986714,7685.5299985014535,7685.5299985014535,99.50281945986714,7685.5299985014535
2008-11-03,77.4626693725586,0.0,0.002891668754133825,0.0,0.002891668754133825,66.64207458496094,0.37,0.002703596844487288,0.005552048046287826,0.008255644890775115,67.81045532226562,0.32,0.0015979495760136686,0.004719036297267388,0.006316985873281057,71.0999984741211,0.0,-0.0033641418010847968,0.0,-0.0033641418010847968,40.029998779296875,0.0,-0.010383237965903458,0.0,-0.010383237965903458,99.50281945986714,7707.754005457077,7707.754005457077,99.50281945986714,7707.754005457077
2008-11-04,80.09500885009766,0.0,0.033982039334053527,0.0,0.033982039334053527,67.89283752441406,0.0,0.018768367390161966,0.0,0.018768367390161966,68.6222915649414,0.0,0.011972139676950544,0.0,0.011972139676950544,75.4800033569336,0.0,0.061603445524780476,0.0,0.061603445524780476,41.81999969482422,0.0,0.04471648688765684,0.0,0.04471648688765684,99.50281945986714,7969.679205247728,7969.679205247728,99.50281945986714,7969.679205247728
2008-11-05,76.72882080078125,0.0,-0.04202743838403733,0.0,-0.04202743838403733,68.69792938232422,0.0,0.011858273821898413,0.0,0.011858273821898413,68.985595703125,0.0,0.005294258321871581,0.0,0.005294258321871581,72.80000305175781,0.0,-0.03550609679364303,0.0,-0.03550609679364303,40.650001525878906,0.0,-0.027977000896298843,0.0,-0.027977000896298843,99.50281945986714,7634.734003508635,7634.734003508635,99.50281945986714,7634.734003508635
2008-11-06,72.47718048095703,0.0,-0.055411255841702256,0.0,-0.055411255841702256,68.20197296142578,0.0,-0.007219379468313969,0.0,-0.007219379468313969,68.77685546875,0.0,-0.0030258524587263302,0.0,-0.0030258524587263302,72.22000122070312,0.0,-0.007967057784906029,0.0,-0.007967057784906029,39.029998779296875,0.0,-0.039852464594637094,0.0,-0.039852464594637094,99.50281945986714,7211.683804356874,7211.683804356874,99.50281945986714,7211.683804356874
2008-11-07,74.8702163696289,0.0,0.03301778398099575,0.0,0.03301778398099575,67.75626373291016,0.0,-0.006535136875992054,0.0,-0.006535136875992054,68.52944946289062,0.0,-0.0035972276454510066,0.0,-0.0035972276454510066,72.5,0.0,0.0038770254024393935,0.0,0.0038770254024393935,39.04999923706055,0.0,0.0005124380832488562,0.0,0.0005124380832488562,99.50281945986714,7449.797622348375,7449.797622348375,99.50281945986714,7449.797622348375
2008-11-10,73.88907623291016,0.0,-0.01310454522897242,0.0,-0.01310454522897242,68.08692932128906,0.0,0.004880221697028064,0.0,0.004880221697028064,68.5990982055664,0.0,0.0010163330250230196,0.0,0.0010163330250230196,73.58000183105469,0.0,0.014896576980064635,0.0,0.014896576980064635,39.7400016784668,0.0,0.017669717154601194,0.0,0.017669717154601194,99.50281945986714,7352.171412459619,7352.171412459619,99.50281945986714,7352.171412459619
2008-11-11,71.60770416259766,0.0,-0.030875633945148473,0.0,-0.030875633945148473,68.2881851196289,0.0,0.002955865396574886,0.0,0.002955865396574886,68.85421752929688,0.0,0.0037189894678493207,0.0,0.0037189894678493207,72.05000305175781,0.0,-0.020793676830966557,0.0,-0.020793676830966557,38.27000045776367,0.0,-0.03699046700090225,0.0,-0.03699046700090225,99.50281945986714,7125.168459226531,7125.168459226531,99.50281945986714,7125.168459226531
2008-11-12,68.45686340332031,0.0,-0.04400142130130047,0.0,-0.04400142130130047,68.72669982910156,0.0,0.006421531172697836,0.0,0.006421531172697836,69.2793960571289,0.0,0.006175054239068611,0.0,0.006175054239068611,70.0,0.0,-0.02845250471794114,0.0,-0.02845250471794114,37.16999816894531,0.0,-0.028743200304697347,0.0,-0.028743200304697347,99.50281945986714,6811.650920009367,6811.650920009367,99.50281945986714,6811.650920009367
2008-11-13,72.72444152832031,0.0,0.06233966782639677,0.0,0.06233966782639677,67.08055877685547,0.0,-0.023951987456686474,0.0,-0.023951987456686474,68.77685546875,0.0,-0.00725382461424029,0.0,-0.00725382461424029,72.1500015258789,0.0,0.030714307512555772,0.0,0.030714307512555772,37.70000076293945,0.0,0.014258881358701458,0.0,0.014258881358701458,99.50281945986714,7236.286975712121,7236.286975712121,99.50281945986714,7236.286975712121
2008-11-14,69.09500885009766,0.0,-0.049906642140514546,0.0,-0.049906642140514546,68.41036987304688,0.0,0.01982409092051607,0.0,0.01982409092051607,69.45724487304688,0.0,0.009892708814028595,0.0,0.009892708814028595,73.30000305175781,0.0,0.015939036750628688,0.0,0.015939036750628688,37.58000183105469,0.0,-0.0031829954762953028,0.0,-0.0031829954762953028,99.50281945986714,6875.14819118919,6875.14819118919,99.50281945986714,6875.14819118919
2008-11-17,68.17769622802734,0.0,-0.01327610542840263,0.0,-0.01327610542840263,68.71227264404297,0.0,0.00441311414565293,0.0,0.00441311414565293,69.75101470947266,0.0,0.004229506035874797,0.0,0.004229506035874797,72.6500015258789,0.0,-0.008867687569125149,0.0,-0.008867687569125149,37.2400016784668,0.0,-0.00904736923953331,0.0,-0.00904736923953331,99.50281945986714,6783.87299896707,6783.87299896707,99.50281945986714,6783.87299896707
2008-11-18,69.46196746826172,0.0,0.018837116994082637,0.0,0.018837116994082637,69.59646606445312,0.0,0.012868056700592989,0.0,0.012868056700592989,70.29217529296875,0.0,0.00775846180518136,0.0,0.00775846180518136,72.51000213623047,0.0,-0.0019270390462217124,0.0,-0.0019270390462217124,37.08000183105469,0.0,-0.004296451133207757,0.0,-0.004296451133207757,99.50281945986714,6911.66160832161,6911.66160832161,99.50281945986714,6911.66160832161
2008-11-19,65.0108871459961,0.0,-0.06407938738993235,0.0,-0.06407938738993235,71.37910461425781,0.0,0.025613923387342474,0.0,0.025613923387342474,71.04989624023438,0.0,0.010779591670161626,0.0,0.010779591670161626,72.26000213623047,0.0,-0.003447800201830109,0.0,-0.003447800201830109,36.77000045776367,0.0,-0.008360338672674716,0.0,-0.008360338672674716,99.50281945986714,6468.766566613846,6468.766566613846,99.50281945986714,6468.766566613846
